date,wait_time_mean,wait_time_max,wait_time_std,total_guests,temp_mean,temp_min,temp_max,feels_like_mean,humidity_mean,wind_speed_mean,wind_speed_max,pressure_mean,clouds_mean,rain_total,snow_total,visibility_mean,weather_main,temp_category,has_rain,has_snow
2018-12-02,20.333011583011583,300,24.6792090972292,189837.1665,13.764166666666666,11.04,15.45,13.66125,94.41666666666667,6.312916666666666,6.96,1005.6666666666666,99.16666666666667,14.45,0.0,,Rain,10-15°C,True,False
2018-12-03,15.366795366795367,120,22.118827019118964,160566.9995,13.017083333333332,10.76,14.46,12.688333333333333,88.625,7.134583333333333,9.3,1007.5833333333334,78.95833333333333,6.6,0.0,,Clouds,10-15°C,True,False
2018-12-04,14.75627413127413,120,22.295282735872053,158001.9911,9.3925,7.55,11.13,8.3325,86.83333333333333,2.419166666666667,4.83,1021.0416666666666,72.95833333333333,1.3,0.0,,Clouds,0-10°C,True,False
2018-12-05,12.680984555984557,120,19.366252322421477,158644.4998,9.491666666666667,7.32,12.02,8.232083333333334,90.04166666666667,3.9075,5.19,1019.9166666666666,99.33333333333333,3.8,0.0,,Clouds,0-10°C,True,False
2018-12-06,12.66891891891892,120,20.615714079563762,150965.6669,12.174999999999999,11.06,13.34,11.884583333333333,93.29166666666667,3.9316666666666666,5.02,1019.5833333333334,97.79166666666667,0.37,0.0,,Clouds,10-15°C,True,False
2018-12-07,16.030405405405407,120,21.8016948612158,201832.7768,9.940833333333334,6.58,11.76,8.176666666666668,85.875,7.314166666666666,10.35,1013.375,79.125,5.7,0.0,,Clouds,0-10°C,True,False
2018-12-08,26.023166023166024,160,31.237790569243902,213857.797,9.234166666666667,6.48,11.42,6.9775,83.20833333333333,8.1675,9.74,1012.5833333333334,85.5,4.72,0.0,,Clouds,0-10°C,True,False
2018-12-09,17.00772200772201,105,21.58213261725934,194264.9005,9.044583333333334,7.24,10.59,6.021249999999999,83.25,7.54,10.2,1013.25,60.833333333333336,4.07,0.0,,Clouds,0-10°C,True,False
2018-12-10,14.712837837837839,110,20.483109345894334,169642.6013,7.148333333333333,5.0,9.84,4.685,90.29166666666667,3.7716666666666665,4.55,1026.9583333333333,50.541666666666664,1.4,0.0,,Clouds,0-10°C,True,False
2018-12-11,13.337355212355213,90,18.701797060223345,166380.8706,5.184166666666667,2.94,8.21,4.489583333333333,98.45833333333333,1.3525,2.71,1026.0416666666667,81.54166666666667,0.0,0.0,,Clouds,0-10°C,False,False
2018-12-12,12.823359073359073,120,18.59610803116436,158740.7658,0.86625,-1.57,4.14,-2.68875,92.08333333333333,3.3829166666666666,5.4,1022.7083333333334,45.625,0.0,0.0,,Clouds,0-10°C,False,False
2018-12-13,12.130791505791505,90,17.75779363861409,149811.5016,0.5029166666666667,-0.99,3.56,-4.199166666666667,83.375,4.912083333333333,5.81,1015.6666666666666,28.375,0.0,0.0,,Clear,0-10°C,False,False
2018-12-14,16.973938223938223,120,20.448573984818577,221595.4994,-0.7091666666666666,-2.82,1.36,-3.7725000000000004,79.29166666666667,2.52875,3.37,1021.4166666666666,26.833333333333332,0.0,0.0,,Clear,<0°C,False,False
2018-12-15,21.488899613899616,180,28.577085300869154,200196.5006,0.23333333333333336,-1.58,1.98,-4.017916666666667,85.83333333333333,4.451666666666667,7.12,1019.375,87.25,1.71,10.08,,Clouds,0-10°C,True,True
2018-12-16,19.604247104247104,300,25.872747712204347,194441.4996,4.947916666666667,2.33,7.13,2.0275,98.0,3.654166666666667,4.61,1012.125,99.79166666666667,0.62,0.0,,Clouds,0-10°C,True,False
2018-12-17,15.250965250965251,120,21.87239117996155,159433.8343,6.014583333333333,4.11,8.83,3.214166666666667,94.79166666666667,3.8512500000000003,4.65,1021.875,62.25,0.63,0.0,,Clouds,0-10°C,True,False
2018-12-18,15.757722007722007,90,20.587817304548437,203199.6653,6.19125,3.68,7.77,2.922083333333333,88.625,4.899583333333333,6.25,1017.5416666666666,85.375,1.4300000000000002,0.0,,Clouds,0-10°C,True,False
2018-12-19,14.319498069498069,120,20.301808881998987,174747.4992,8.237499999999999,6.78,9.89,5.3075,92.66666666666667,5.230416666666667,6.26,1012.375,92.75,3.63,0.0,,Clouds,0-10°C,True,False
2018-12-20,14.703185328185327,155,21.535597729543692,181551.6675,7.939166666666666,6.68,9.52,4.729166666666667,88.66666666666667,5.746666666666666,7.13,1015.0416666666666,76.33333333333333,0.12,0.0,,Clouds,0-10°C,True,False
2018-12-21,16.332046332046332,200,21.85200597650644,195375.4986,12.037916666666668,8.52,14.22,11.39,94.625,8.14875,10.87,1011.0416666666666,98.41666666666667,8.64,0.0,,Rain,10-15°C,True,False
2018-12-22,25.31611969111969,150,29.090660179971408,220235.3474,10.63875,8.26,12.36,9.747083333333334,88.0,5.3425,7.52,1020.9166666666666,97.08333333333333,1.7100000000000002,0.0,,Clouds,10-15°C,True,False
2018-12-23,21.493725868725868,100,24.506741043236598,215708.0001,10.908333333333333,7.98,13.04,10.047083333333333,97.95833333333333,5.6570833333333335,7.82,1022.5833333333334,99.125,12.18,0.0,,Clouds,10-15°C,True,False
2018-12-24,19.399131274131275,120,22.559293817308017,214429.3322,7.416666666666667,2.09,12.61,5.815416666666667,94.41666666666667,3.04625,6.3,1030.5,82.625,3.79,0.0,,Clouds,0-10°C,True,False
2018-12-25,23.981660231660232,130,27.496993410015605,206603.665,1.9979166666666668,-0.09,6.4,0.03875000000000006,90.33333333333333,1.9525,2.7,1035.6666666666667,24.166666666666668,0.0,0.0,,Clouds,0-10°C,False,False
2018-12-26,22.45173745173745,120,25.679516228225197,217486.4999,-0.40833333333333327,-2.34,2.87,-2.919166666666667,94.83333333333333,2.015,2.68,1031.9166666666667,55.125,0.0,0.0,,Clouds,<0°C,False,False
2018-12-27,30.733590733590734,120,33.30343458611653,238142.6671,-0.9208333333333333,-2.26,0.32,-2.9804166666666667,98.16666666666667,1.7441666666666666,2.49,1027.5,81.875,0.0,0.0,,Clouds,<0°C,False,False
2018-12-28,29.343629343629345,140,33.109473655288504,230340.8312,-0.11750000000000001,-0.76,0.64,-0.6616666666666667,99.375,1.1091666666666666,2.37,1031.7916666666667,99.875,0.0,0.11,,Clouds,<0°C,False,True
2018-12-29,27.71718146718147,225,31.864272365379232,243788.8345,3.3508333333333336,0.65,6.21,1.4766666666666666,100.0,2.345833333333333,3.82,1036.125,99.75,0.0,0.0,,Clouds,0-10°C,False,False
2018-12-30,27.647200772200772,150,31.435978057765674,235036.0012,7.353750000000001,6.65,8.28,6.3075,100.0,1.88875,2.87,1036.7083333333333,98.375,0.0,0.0,,Clouds,0-10°C,False,False
2018-12-31,22.487934362934364,120,24.871467738445673,262372.1676,8.08375,7.47,9.23,6.992916666666667,99.875,1.9908333333333335,2.62,1036.3333333333333,99.04166666666667,0.1,0.0,,Clouds,0-10°C,True,False
2019-01-01,22.253861003861005,120,26.13640692278488,221323.3321,7.298749999999999,6.58,7.93,5.457083333333333,92.45833333333333,2.7904166666666668,4.26,1035.0,95.625,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-02,26.969111969111967,215,30.783397915696835,233808.1663,4.989166666666667,3.98,6.21,2.2245833333333334,68.16666666666667,3.4120833333333334,4.06,1039.75,53.666666666666664,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-03,31.11727799227799,300,34.302658514926186,235192.5006,4.28375,2.96,5.63,2.105,78.41666666666667,2.4533333333333336,3.24,1040.7083333333333,41.541666666666664,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-04,29.39189189189189,165,31.608525457465745,234760.4992,3.5195833333333333,1.69,5.05,1.0970833333333332,83.33333333333333,2.5741666666666667,3.07,1040.1666666666667,74.58333333333333,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-05,29.534266409266408,210,33.798802311679346,237509.3334,4.327916666666667,3.51,5.31,1.67125,70.33333333333333,3.080833333333333,4.03,1037.6666666666667,89.25,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-06,17.898166023166024,110,22.948113045247617,206400.0181,4.3950000000000005,3.3,5.5,2.436666666666667,81.79166666666667,2.245833333333333,3.06,1036.7916666666667,87.45833333333333,0.31,0.0,,Clouds,0-10°C,True,False
2019-01-07,10.106177606177607,180,17.017851293263032,136276.6653,6.18875,4.87,7.74,4.345416666666667,95.20833333333333,2.65375,5.02,1035.0833333333333,85.0,0.13,0.0,,Clouds,0-10°C,True,False
2019-01-08,8.20945945945946,90,14.695642206196098,125023.0993,7.225833333333333,4.75,8.7,4.160416666666666,84.29166666666667,4.95625,5.65,1026.4583333333333,78.91666666666667,0.26,0.0,,Clouds,0-10°C,True,False
2019-01-09,6.088320463320463,105,11.810323691799304,125626.9328,3.9195833333333336,1.35,5.36,-0.24291666666666667,87.125,5.535833333333334,7.15,1024.2916666666667,74.08333333333333,0.11,0.0,,Clouds,0-10°C,True,False
2019-01-10,7.224903474903475,75,12.354282378422532,127005.2346,2.08,0.11,4.58,-1.1925,89.625,3.4645833333333336,4.99,1027.875,71.04166666666667,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-11,6.742277992277992,90,12.23877951517985,133202.8334,5.013333333333333,2.65,7.51,3.203333333333333,95.625,2.40625,3.44,1028.75,95.91666666666667,0.72,0.0,,Clouds,0-10°C,True,False
2019-01-12,19.333976833976834,200,29.015146879614854,157561.9998,6.87875,5.3,8.56,4.16875,92.66666666666667,4.225416666666667,5.79,1026.0833333333333,93.0,0.36,0.0,,Clouds,0-10°C,True,False
2019-01-13,15.125482625482626,160,23.353221354199484,151818.9991,9.599583333333333,7.97,11.12,7.3758333333333335,91.95833333333333,6.301666666666667,7.65,1016.5833333333334,100.0,0.75,0.0,,Clouds,0-10°C,True,False
2019-01-14,8.660714285714286,85,14.527957731186403,133793.9992,7.847083333333334,5.23,9.46,5.345833333333334,78.0,4.308333333333334,6.43,1019.875,65.04166666666667,0.19,0.0,,Clouds,0-10°C,True,False
2019-01-15,6.46476833976834,65,11.372058824872934,132070.0002,6.48,5.38,7.76,5.064583333333333,77.83333333333333,2.1470833333333332,3.82,1023.375,76.79166666666667,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-16,6.180019305019305,60,10.345080562243956,123695.8328,4.461666666666667,0.77,6.7,1.6579166666666667,79.41666666666667,3.5904166666666666,6.11,1012.8333333333334,93.33333333333333,0.8,0.0,,Clouds,0-10°C,True,False
2019-01-17,6.211389961389961,75,10.78989036274393,133344.2985,4.322916666666667,0.04,7.16,0.7154166666666667,88.75,4.861666666666667,6.73,1011.7916666666666,58.458333333333336,2.6999999999999997,0.0,,Clouds,0-10°C,True,False
2019-01-18,6.539575289575289,75,11.646009150307515,137130.6092,0.7170833333333334,-1.42,4.81,-1.8054166666666667,94.08333333333333,2.29875,3.8,1019.3333333333334,58.291666666666664,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-19,16.358590733590734,120,23.93961265603872,165669.4281,-0.2679166666666667,-2.48,1.41,-4.225833333333333,98.66666666666667,3.4983333333333335,4.3,1012.3333333333334,85.58333333333333,0.0,2.85,,Clouds,<0°C,False,True
2019-01-20,12.93918918918919,140,20.183254336089757,147841.963,1.4466666666666665,-0.37,2.02,-1.3945833333333333,100.0,2.7108333333333334,3.88,1014.5,97.125,0.0,2.95,,Clouds,0-10°C,False,True
2019-01-21,7.992277992277992,90,12.846790167165,131109.9662,-1.4158333333333333,-3.99,2.47,-3.785,93.16666666666667,1.9566666666666668,3.02,1022.2916666666666,12.875,0.0,0.0,,Clear,<0°C,False,False
2019-01-22,5.135135135135135,90,9.974912087586338,111086.4668,-0.75375,-3.17,1.11,-4.982083333333333,99.29166666666667,3.75,4.9,1007.9583333333334,97.125,0.0,8.39,,Clouds,<0°C,False,True
2019-01-23,5.330598455598456,75,9.90657810462716,112771.9655,0.5145833333333333,-1.16,1.46,-3.7720833333333332,88.08333333333333,4.206666666666667,5.36,998.875,92.41666666666667,0.0,2.59,,Clouds,0-10°C,False,True
2019-01-24,6.614382239382239,75,11.405880280711235,119037.001,0.05791666666666667,-1.94,1.62,-2.566666666666667,82.04166666666667,2.3245833333333334,3.8,1012.7083333333334,96.29166666666667,0.0,1.27,,Clouds,0-10°C,False,True
2019-01-25,6.3778957528957525,75,11.107027447877359,134643.8335,2.7445833333333334,0.77,6.28,0.7087500000000001,98.08333333333333,2.4129166666666664,3.82,1016.625,100.0,0.44,1.1,,Clouds,0-10°C,True,True
2019-01-26,18.728281853281853,110,26.368154771188912,157901.9665,7.5945833333333335,6.57,8.6,4.557083333333334,86.75,5.230416666666667,7.54,1010.5833333333334,98.95833333333333,0.9099999999999999,0.0,,Clouds,0-10°C,True,False
2019-01-27,12.948841698841699,300,21.764094233129608,145153.6331,5.730833333333333,2.54,7.81,1.37375,75.16666666666667,7.295000000000001,9.07,995.0,74.45833333333333,5.55,0.0,,Rain,0-10°C,True,False
2019-01-28,8.25530888030888,60,13.240485256670837,137046.2669,2.8662500000000004,0.2,4.8,-1.08,64.54166666666667,4.769166666666666,7.14,1005.375,54.083333333333336,0.0,0.0,,Clouds,0-10°C,False,False
2019-01-29,5.651544401544402,60,10.435250567084353,122834.8669,0.9495833333333333,-0.96,3.67,-2.8995833333333336,73.29166666666667,4.05,6.2,1002.2916666666666,88.04166666666667,0.12,6.86,,Clouds,0-10°C,True,True
2019-01-30,5.4005791505791505,75,10.405063194410722,103350.8001,2.688333333333333,1.16,4.59,-1.0870833333333334,84.625,4.534583333333333,8.38,995.75,84.75,2.49,7.3,,Clouds,0-10°C,True,True
2019-01-31,5.535714285714286,60,9.406721585206103,120003.6665,0.03583333333333333,-1.73,2.89,-3.475,88.83333333333333,3.875,6.65,992.5,86.58333333333333,0.2,4.23,,Clouds,0-10°C,True,True
2019-02-01,7.087355212355212,105,12.723087761834668,135749.3325,3.7291666666666665,1.73,5.26,1.5679166666666664,95.66666666666667,2.565,4.48,987.125,82.16666666666667,11.33,0.0,,Clouds,0-10°C,True,False
2019-02-02,14.838320463320464,125,21.32921045007454,166337.6678,3.1616666666666666,2.38,4.24,-1.0641666666666667,84.08333333333333,5.48125,7.66,1000.625,92.79166666666667,1.05,0.0,,Clouds,0-10°C,True,False
2019-02-03,15.762548262548263,90,23.131738829105124,148304.8334,2.7429166666666664,0.23,5.31,-1.055,76.83333333333333,4.56,7.11,1022.7916666666666,61.5,0.0,0.0,,Clouds,0-10°C,False,False
2019-02-04,9.370173745173744,155,15.588458456606036,137383.5009,2.10875,0.23,3.94,-1.4675,69.625,3.7470833333333338,4.94,1027.5,99.5,1.42,0.0,,Clouds,0-10°C,True,False
2019-02-05,8.11534749034749,60,12.554380636937688,141160.6668,4.0525,2.02,7.8,2.3225000000000002,60.083333333333336,2.0187500000000003,2.69,1027.75,48.958333333333336,0.0,0.0,,Clouds,0-10°C,False,False
2019-02-06,6.94980694980695,120,12.535276729535562,139569.3603,6.748333333333334,2.98,9.36,4.2125,91.58333333333333,3.764583333333333,5.26,1022.8333333333334,98.875,2.2,0.0,,Clouds,0-10°C,True,False
2019-02-07,7.794401544401544,150,12.94363248666084,134996.6663,8.4325,6.12,10.35,5.5683333333333325,74.58333333333333,5.46625,7.16,1015.2916666666666,49.791666666666664,2.45,0.0,,Clouds,0-10°C,True,False
2019-02-08,8.578667953667953,90,14.091498906810218,147783.9992,8.324166666666667,6.14,9.65,4.7975,74.75,7.222916666666666,10.46,1012.7083333333334,98.375,3.0300000000000002,0.0,,Clouds,0-10°C,True,False
2019-02-09,18.585907335907336,125,23.018862675365046,181835.9997,9.120833333333334,7.33,11.38,6.203749999999999,70.79166666666667,7.12125,9.87,1010.8333333333334,75.33333333333333,2.77,0.0,,Clouds,0-10°C,True,False
2019-02-10,14.481177606177607,95,21.95334663007186,138545.3324,8.011666666666667,5.73,10.22,4.04125,70.54166666666667,8.763333333333334,11.41,1002.9166666666666,86.16666666666667,14.58,0.0,,Rain,0-10°C,True,False
2019-02-11,15.78426640926641,100,20.55131682913208,165044.9993,5.499583333333334,2.4,9.79,2.8479166666666664,80.79166666666667,3.513333333333333,5.37,1024.25,73.5,1.41,0.0,,Clouds,0-10°C,True,False
2019-02-12,15.675675675675675,115,21.218370433887074,163048.6659,3.186666666666667,-0.9,9.57,2.4325,89.625,1.2283333333333333,2.54,1036.125,72.91666666666667,0.0,0.0,,Clouds,0-10°C,False,False
2019-02-13,15.041023166023166,90,20.283141987379512,153514.1657,2.1454166666666663,-1.77,8.1,-0.09500000000000007,84.83333333333333,2.157083333333333,2.82,1036.0416666666667,45.625,0.0,0.0,,Clouds,0-10°C,False,False
2019-02-14,15.825289575289576,90,21.183463786964676,171166.6669,5.3379166666666675,-0.32,11.96,3.185416666666667,75.91666666666667,2.5083333333333333,3.26,1033.0416666666667,1.3333333333333333,0.0,0.0,,Clear,0-10°C,False,False
2019-02-15,15.132722007722007,300,21.92882236548459,167003.8291,7.5512500000000005,2.18,15.3,5.617916666666667,66.875,2.5920833333333335,3.18,1029.0416666666667,0.0,0.0,0.0,,Clear,0-10°C,False,False
2019-02-16,24.268822393822393,150,31.793843914017256,191103.1717,7.080416666666667,0.56,15.3,5.187916666666667,74.25,2.25,2.93,1026.3333333333333,17.375,0.0,0.0,,Clear,0-10°C,False,False
2019-02-17,23.19015444015444,210,32.518709684598775,181364.2757,8.732916666666666,3.22,17.19,6.680833333333333,63.5,3.217083333333333,4.28,1021.0833333333334,31.125,0.0,0.0,,Clear,0-10°C,False,False
2019-02-18,18.788610038610038,120,24.82735570120006,178229.8319,8.165833333333333,1.63,14.79,6.4870833333333335,71.66666666666667,2.6470833333333332,3.82,1018.4166666666666,31.208333333333332,0.0,0.0,,Clear,0-10°C,False,False
2019-02-19,18.858590733590734,120,25.194325074812884,176499.5612,7.43,3.52,10.68,6.342083333333334,82.33333333333333,1.84375,2.42,1021.9583333333334,80.79166666666667,1.45,0.0,,Clouds,0-10°C,True,False
2019-02-20,17.598938223938223,130,23.905088743284047,173978.5001,5.987500000000001,0.64,12.8,4.77375,84.5,1.585,2.38,1024.0833333333333,59.791666666666664,0.0,0.0,,Clouds,0-10°C,False,False
2019-02-21,18.725868725868725,120,25.244208436832924,180107.1665,8.015,2.44,15.35,6.8500000000000005,80.0,1.5725,2.71,1028.6666666666667,3.875,0.0,0.0,,Clear,0-10°C,False,False
2019-02-22,17.69787644787645,125,23.653694887341654,175233.4943,8.965833333333334,1.87,16.85,7.7525,73.79166666666667,2.0116666666666667,3.07,1034.1666666666667,8.0,0.0,0.0,,Clear,0-10°C,False,False
2019-02-23,23.22635135135135,180,29.46330522879972,192512.1652,9.552083333333334,5.02,15.35,7.512083333333333,61.5,3.6195833333333334,4.11,1033.3333333333333,0.041666666666666664,0.0,0.0,,Clear,0-10°C,False,False
2019-02-24,18.87065637065637,150,25.478116038376207,183056.4992,7.575833333333333,1.85,14.38,5.156666666666667,47.333333333333336,3.1320833333333336,3.78,1034.4583333333333,0.0,0.0,0.0,,Clear,0-10°C,False,False
2019-02-25,17.84507722007722,160,22.983663816030873,186704.1644,9.442083333333333,2.58,16.67,7.465416666666666,50.25,2.954166666666667,3.76,1034.625,0.0,0.0,0.0,,Clear,0-10°C,False,False
2019-02-26,17.659266409266408,120,22.57021280530484,188314.3303,10.613750000000001,4.24,18.44,9.053333333333333,58.833333333333336,2.49875,3.06,1031.625,0.041666666666666664,0.0,0.0,,Clear,10-15°C,False,False
2019-02-27,17.21042471042471,300,22.826854994623336,186963.9999,10.810833333333333,3.27,19.7,9.615,65.66666666666667,1.6941666666666666,2.46,1025.7916666666667,0.0,0.0,0.0,,Clear,10-15°C,False,False
2019-02-28,14.681467181467182,120,19.85570555629964,176000.667,9.814166666666667,6.38,13.91,8.05875,75.33333333333333,4.87,7.11,1021.2083333333334,53.958333333333336,1.11,0.0,,Clouds,0-10°C,True,False
2019-03-01,15.861486486486486,120,20.833515492002086,175749.1648,9.545,8.38,10.68,7.837083333333333,80.125,4.050833333333333,6.68,1019.75,96.20833333333333,2.97,0.0,,Clouds,0-10°C,True,False
2019-03-02,22.203185328185327,140,26.811640298898972,192828.6564,9.620416666666666,7.23,12.04,7.763750000000001,75.29166666666667,4.497083333333333,5.9,1017.1666666666666,95.5,3.39,0.0,,Clouds,0-10°C,True,False
2019-03-03,17.562741312741313,150,24.290927855155843,192358.304,11.822916666666666,9.6,14.14,10.537083333333333,71.83333333333333,7.3999999999999995,9.93,1010.4166666666666,95.75,1.52,0.0,,Clouds,10-15°C,True,False
2019-03-04,16.283783783783782,120,23.24304369526001,171957.4988,8.72625,5.53,11.19,5.52625,71.95833333333333,8.384166666666667,12.49,1002.3333333333334,74.58333333333333,5.88,0.0,,Clouds,0-10°C,True,False
2019-03-05,18.467664092664094,120,24.053897245887146,174678.9554,7.95,4.68,11.57,5.18,77.91666666666667,4.993333333333333,6.76,1009.7083333333334,85.91666666666667,5.93,0.0,,Clouds,0-10°C,True,False
2019-03-06,15.711872586872587,105,21.21178061499547,173758.0189,9.960416666666667,7.93,11.81,8.174583333333333,71.08333333333333,5.343333333333334,6.1,998.625,97.5,8.33,0.0,,Clouds,0-10°C,True,False
2019-03-07,18.091216216216218,120,23.47138101534139,183641.0263,8.72875,6.4,11.38,5.607083333333333,69.83333333333333,7.294583333333333,8.9,1001.4583333333334,52.541666666666664,7.42,0.0,,Clouds,0-10°C,True,False
2019-03-08,22.04391891891892,140,27.97373227566191,185607.5188,8.426666666666668,4.35,12.08,5.881666666666667,69.58333333333333,5.394583333333333,7.1,1016.2083333333334,57.375,0.76,0.0,,Clouds,0-10°C,True,False
2019-03-09,25.176158301158303,210,31.909764600836105,192329.9746,11.099583333333333,7.94,14.47,9.42,74.58333333333333,5.8325,8.29,1018.5833333333334,99.45833333333333,3.19,0.0,,Clouds,10-15°C,True,False
2019-03-10,17.43243243243243,120,23.53316839583571,176982.5004,10.820833333333333,7.04,13.11,9.119583333333333,63.0,8.378333333333334,10.81,1016.625,64.25,3.3200000000000003,0.0,,Clouds,10-15°C,True,False
2019-03-11,14.821428571428571,130,21.20960589490079,158141.5011,6.328333333333333,3.37,9.67,2.8524999999999996,67.70833333333333,5.829583333333333,7.79,1026.9166666666667,40.5,1.84,0.0,,Clouds,0-10°C,True,False
2019-03-12,11.467181467181467,120,17.532335695770495,156933.3423,7.08875,3.43,12.28,3.89,67.91666666666667,6.540416666666666,9.96,1017.25,86.45833333333333,3.32,0.0,,Clouds,0-10°C,True,False
2019-03-13,9.502895752895753,200,15.730068249670634,155229.4754,7.104583333333333,4.2,10.73,3.3020833333333335,66.54166666666667,7.285,9.7,1014.9583333333334,58.791666666666664,0.8400000000000001,0.0,,Clouds,0-10°C,True,False
2019-03-14,8.646235521235521,155,15.7758883468518,138547.1684,8.455,5.98,11.02,5.544999999999999,78.54166666666667,7.344166666666666,9.54,1013.4166666666666,99.0,8.74,0.0,,Rain,0-10°C,True,False
2019-03-15,13.7234555984556,120,19.171624927107402,177836.0389,12.019583333333335,10.11,13.5,11.140833333333333,71.375,7.39875,8.54,1015.5833333333334,99.95833333333333,2.58,0.0,,Clouds,10-15°C,True,False
2019-03-16,29.07335907335907,170,39.13798868232684,176708.4637,11.075000000000001,9.51,13.9,9.530416666666666,66.91666666666667,7.095,8.24,1013.4583333333334,62.916666666666664,0.0,0.0,,Clouds,10-15°C,False,False
2019-03-17,20.127895752895753,150,28.346438461561373,172008.1706,6.98875,3.45,9.32,3.5395833333333333,72.91666666666667,5.945,7.89,1010.25,69.33333333333333,6.7,0.0,,Clouds,0-10°C,True,False
2019-03-18,16.710907335907336,125,23.586141098206287,162328.3976,6.590416666666667,3.47,10.83,4.225833333333333,73.25,3.4287500000000004,4.39,1021.75,63.75,0.41,0.0,,Clouds,0-10°C,True,False
2019-03-19,16.192084942084943,300,23.79348975261811,158711.6649,6.868333333333333,0.95,12.29,5.230833333333333,70.58333333333333,1.5929166666666665,2.91,1029.0,48.916666666666664,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-20,13.807915057915057,120,19.95111783690532,157701.0003,7.903333333333333,1.84,13.14,6.958333333333333,68.33333333333333,1.3608333333333331,2.68,1033.9166666666667,48.958333333333336,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-21,14.792471042471043,300,21.914750357232617,165677.9665,9.812916666666666,3.98,15.8,8.350833333333332,70.625,2.5779166666666664,3.77,1032.625,7.333333333333333,0.0,0.0,,Clear,0-10°C,False,False
2019-03-22,16.836389961389962,125,22.747512332849265,177807.9997,10.525833333333333,3.69,17.67,9.350833333333332,62.833333333333336,1.5429166666666667,2.56,1028.9166666666667,4.125,0.0,0.0,,Clear,10-15°C,False,False
2019-03-23,32.422779922779924,200,41.46920136554955,191476.8199,8.209583333333333,4.29,13.14,6.7475,83.375,2.63125,3.57,1029.4583333333333,51.708333333333336,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-24,25.050675675675677,165,32.44629094021296,184378.8325,8.573333333333332,5.53,11.9,7.034166666666667,73.75,2.9562500000000003,4.54,1027.7083333333333,58.541666666666664,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-25,18.221525096525095,120,24.857112862622156,168181.0019,7.276666666666666,2.26,11.46,4.77375,67.625,4.733333333333333,6.97,1029.1666666666667,33.416666666666664,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-26,14.181949806949808,100,20.781896126825412,174864.6663,8.1675,4.82,12.56,6.255416666666666,66.54166666666667,3.1770833333333335,4.08,1032.9583333333333,53.875,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-27,13.117760617760618,90,19.027024243789793,167003.0149,8.116249999999999,2.96,12.68,6.1725,72.20833333333333,3.345,4.22,1033.4583333333333,32.208333333333336,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-28,15.231660231660232,120,21.345820157321246,176951.1763,8.96375,4.06,13.94,7.047916666666667,69.79166666666667,3.2258333333333336,3.69,1033.375,10.833333333333334,0.0,0.0,,Clouds,0-10°C,False,False
2019-03-29,17.084942084942085,120,23.239490131887106,178365.4994,11.080416666666666,4.9,17.3,9.559166666666668,66.33333333333333,2.8204166666666666,3.39,1027.2083333333333,15.5,0.0,0.0,,Clear,10-15°C,False,False
2019-03-30,34.18194980694981,300,44.505103114655896,196057.1665,11.990833333333333,4.47,19.31,10.565,57.791666666666664,1.9895833333333333,2.88,1021.4166666666666,35.291666666666664,0.0,0.0,,Clouds,10-15°C,False,False
2019-03-31,25.243725868725868,200,33.075874601511224,206268.484,12.70375,4.82,20.04,11.567916666666667,55.875,2.825416666666667,5.17,1018.6666666666666,6.041666666666667,0.0,0.0,,Clear,10-15°C,False,False
2019-04-01,18.06949806949807,90,22.05495520065595,187647.0178,13.456666666666665,6.64,20.2,11.99125,61.458333333333336,3.1154166666666665,4.13,1015.7083333333334,31.5,0.0,0.0,,Clear,10-15°C,False,False
2019-04-02,12.56515444015444,105,17.939368942747613,161690.1222,11.692916666666667,7.3,16.32,10.292916666666667,65.20833333333333,3.9891666666666663,7.12,1007.5833333333334,77.54166666666667,5.05,0.0,,Clouds,10-15°C,True,False
2019-04-03,11.722972972972974,120,16.642330338487994,189350.9887,6.421666666666667,3.5,9.5,4.207083333333333,73.08333333333333,3.1591666666666662,4.3,1001.375,73.08333333333333,4.5,0.0,,Rain,0-10°C,True,False
2019-04-04,13.257722007722007,105,16.979272398627877,209871.1887,6.601666666666667,1.75,11.71,4.598333333333334,68.25,2.8666666666666667,4.16,1000.2083333333334,31.875,0.0,0.0,,Clouds,0-10°C,False,False
2019-04-05,14.630791505791505,75,18.280667076185384,208251.9981,8.239583333333334,1.71,12.96,6.013750000000001,66.25,3.6645833333333333,4.32,1002.7916666666666,73.20833333333333,0.0,0.0,,Clouds,0-10°C,False,False
