date,ENTITY_DESCRIPTION_SHORT,wait_time_avg,guests_sum,adjcap_sum,open_min_sum,up_min_sum,nb_units_med,nb_max_unit,utilization,availability,eff_cap,dow,month,attendance,scheduled_open_min,temp,feels_like,dew_point,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,visibility,weather_main,weather_description,weather_icon,weather_id,covid,post_covid,season
2018-09-27,Inverted Coaster,40.90909090909091,2434.0,4567.6667,485,386,1.0,2.0,0.5328760086632416,0.7958762886597938,3635.2976210309275,3,9,33657.0,485.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Kiddie Coaster,8.846153846153847,5169.6667,10650.5,580,537,13.0,18.0,0.48539192526172475,0.9258620689655173,9860.893965517242,3,9,33657.0,580.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Rapids Ride,9.871794871794872,6545.333,10325.816,581,469,2.0,2.0,0.6338804603917017,0.8072289156626506,8335.29725301205,3,9,33657.0,581.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Roller Coaster,18.035714285714285,1006.0,2050.0,420,420,2.0,2.0,0.49073170731707316,1.0,2050.0,3,9,33657.0,420.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Spinning Coaster,32.02127659574468,7992.0,15408.467,698,698,4.0,6.0,0.5186758682742417,1.0,15408.467,3,9,33657.0,723.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Spiral Slide,71.97368421052632,1099.0,2835.0,567,567,2.0,2.0,0.38765432098765434,1.0,2835.0,3,9,33657.0,597.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Superman Ride,25.0,3690.9998,7312.5,450,450,3.0,3.0,0.5047521094017094,1.0,7312.5,3,9,33657.0,450.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Water Ride,15.465116279069768,5969.9999,9638.533,644,644,10.0,11.0,0.6193888530547128,1.0,9638.533,3,9,33657.0,674.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-27,Zipline,23.51063829787234,3008.0,4495.8334,701,701,11.0,12.0,0.6690639381788479,1.0,4495.8334,3,9,33657.0,731.0,15.785,15.105,8.995,1027.5,64.5,1.7850000000000001,105.0,3.95,0.0,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01n,800,0,0,autumn
2018-09-28,Bumper Cars,7.790697674418604,6543.0001,10730.033,637,637,18.0,18.0,0.6097837816528617,1.0,10730.033,4,9,30020.0,667.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Bungee Jump,11.777777777777779,9396.003,12443.15,663,663,5.0,5.0,0.7551145007494083,1.0,12443.15,4,9,30020.0,663.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Circus Train,4.871794871794871,8450.0,13626.667,584,584,1.0,1.0,0.6201076169249605,1.0,13626.667,4,9,30020.0,584.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Crazy Dance,5.0,4840.0,10566.6667,657,634,1.0,1.0,0.45804416259292063,0.9649923896499238,10196.752949467274,4,9,30020.0,657.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Dizzy Dropper,6.744186046511628,4061.0,7047.3,641,507,86.0,88.0,0.5762490599236587,0.7909516380655226,5574.073478939157,4,9,30020.0,671.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Drop Tower,15.813953488372093,4185.4663,6004.484,644,644,16.0,16.0,0.6970567828975812,1.0,6004.484,4,9,30020.0,674.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Flying Coaster,16.3953488372093,16675.0001,30739.8,644,644,24.0,24.0,0.542456362760981,1.0,30739.8,4,9,30020.0,644.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Free Fall,42.27272727272727,1537.0,4027.1166,484,484,3.0,3.0,0.3816626516351675,1.0,4027.1166,4,9,30020.0,484.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Giant Wheel,45.93023255813954,6820.0,15723.7163,641,475,5.0,5.0,0.4337397005821073,0.7410296411856474,11651.739847893916,4,9,30020.0,641.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Giga Coaster,5.2439024390243905,13296.0,25102.434,609,609,24.0,24.0,0.5296697523435376,1.0,25102.434,4,9,30020.0,609.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Go-Karts,23.51063829787234,9343.0,14776.8513,697,535,4.0,4.0,0.6322727224033174,0.7675753228120517,11342.346406743185,4,9,30020.0,727.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Haunted House,10.625,5940.3333,8790.0,586,586,9.0,9.0,0.6758058361774745,1.0,8790.0,4,9,30020.0,586.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Himalaya Ride,5.0,4248.4,12980.0,649,649,1.0,1.0,0.32730354391371336,1.0,12980.0,4,9,30020.0,649.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Inverted Coaster,49.54545454545455,3134.0,5585.333,487,472,1.0,2.0,0.5611124708231363,0.9691991786447639,5413.300156057495,4,9,30020.0,487.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Kiddie Coaster,4.871794871794871,5357.5,10288.034,580,541,12.0,18.0,0.5207506118272938,0.9327586206896552,9596.252403448276,4,9,30020.0,580.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Rapids Ride,4.871794871794871,6969.0001,12285.3,574,558,2.0,2.0,0.5672633228329793,0.9721254355400697,11942.852613240417,4,9,30020.0,574.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Roller Coaster,17.1875,1338.0,2355.0,478,478,2.0,2.0,0.5681528662420382,1.0,2355.0,4,9,30020.0,478.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Spinning Coaster,18.51063829787234,9417.2,16089.867,696,696,4.0,6.0,0.585287622327767,1.0,16089.867,4,9,30020.0,723.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Spiral Slide,60.78947368421053,1308.0,2840.0,568,568,2.0,2.0,0.46056338028169014,1.0,2840.0,4,9,30020.0,598.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Superman Ride,25.0,3884.3331,7686.25,473,473,3.0,3.0,0.5053612750040657,1.0,7686.25,4,9,30020.0,473.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Water Ride,13.720930232558139,6159.0006,9653.5,645,645,10.0,11.0,0.638007002641529,1.0,9653.5,4,9,30020.0,675.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-28,Zipline,20.106382978723403,2965.9986,4628.4,694,694,12.0,12.0,0.6408259009592948,1.0,4628.4,4,9,30020.0,730.0,13.21,12.675,8.885,1024.0,73.0,4.535,20.5,3.95,20.5,0.3,0.72,0.29500000000000004,,,Clouds,few clouds,04d,801,0,0,autumn
2018-09-29,Bumper Cars,15.612244897959183,8226.0002,12346.883,727,727,18.0,18.0,0.6662410423748245,1.0,12346.883,5,9,51281.0,757.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Bungee Jump,34.80392156862745,11521.0,13985.983,750,750,5.0,5.0,0.8237533250254916,1.0,13985.983,5,9,51281.0,750.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Circus Train,4.883720930232558,11310.5,14723.333,631,631,1.0,1.0,0.7682024172108313,1.0,14723.333,5,9,51281.0,631.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Crazy Dance,7.596153846153846,7248.0,12683.333,761,761,1.0,1.0,0.5714586221145498,1.0,12683.333,5,9,51281.0,761.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Dizzy Dropper,10.510204081632653,5855.0,10206.4,733,733,86.0,88.0,0.5736596645242201,1.0,10206.4,5,9,51281.0,763.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Drop Tower,27.755102040816325,4556.0008,6862.9,734,734,16.0,16.0,0.6638594180302787,1.0,6862.9,5,9,51281.0,764.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Flying Coaster,38.1,19340.9999,32331.6,738,738,24.0,24.0,0.5982073234853827,1.0,32331.6,5,9,51281.0,738.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Free Fall,44.696969696969695,1451.0,4093.1167,486,486,3.0,3.0,0.35449758859795033,1.0,4093.1167,5,9,51281.0,486.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Giant Wheel,71.8,3699.0,9289.1507,743,311,5.0,5.0,0.3982064797377009,0.4185733512786003,3888.1909390309556,5,9,51281.0,743.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Giga Coaster,25.21276595744681,16339.0,30935.8663,687,687,24.0,24.0,0.528157183042907,1.0,30935.8663,5,9,51281.0,687.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Go-Karts,47.54716981132076,11475.0,20259.866,786,775,4.0,4.0,0.5663907155160848,0.9860050890585241,19976.330979643768,5,9,51281.0,816.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Haunted House,27.5,6647.0,9765.0,651,651,9.0,9.0,0.6806963645673323,1.0,9765.0,5,9,51281.0,651.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Himalaya Ride,5.0,6017.0,14780.0,739,739,1.0,1.0,0.4071041948579161,1.0,14780.0,5,9,51281.0,739.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Inverted Coaster,34.705882352941174,5628.5,10810.717,500,500,2.0,2.0,0.520640767860263,1.0,10810.717,5,9,51281.0,500.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Kiddie Coaster,12.619047619047619,5256.9999,9970.0667,603,579,11.0,18.0,0.5272783079776187,0.9601990049751243,9573.248124875621,5,9,51281.0,603.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Rapids Ride,12.857142857142858,8225.0001,13628.316,619,619,2.0,2.0,0.6035228490445921,1.0,13628.316,5,9,51281.0,619.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Roller Coaster,20.0,1137.0,2320.0,471,471,2.0,2.0,0.49008620689655175,1.0,2320.0,5,9,51281.0,471.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Spinning Coaster,42.45283018867924,10363.0,19837.767,794,794,5.0,6.0,0.5223874239474634,1.0,19837.767,5,9,51281.0,821.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Spiral Slide,62.5,1086.0,2675.0,557,557,2.0,2.0,0.40598130841121494,1.0,2675.0,5,9,51281.0,587.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Superman Ride,24.264705882352942,4874.9998,8060.0,496,496,3.0,3.0,0.6048386848635235,1.0,8060.0,5,9,51281.0,496.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Water Ride,22.244897959183675,6181.5001,10222.233,732,683,10.0,11.0,0.6047113287282729,0.9330601092896175,9537.957840163934,5,9,51281.0,762.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-29,Zipline,31.75925925925926,3232.9994,5048.30033,796,796,11.0,12.0,0.640413443864977,1.0,5048.30033,5,9,51281.0,826.0,10.844999999999999,9.67,3.74,1025.0,62.5,4.6850000000000005,44.0,3.95,84.0,0.3,0.72,0.29500000000000004,,,Clouds,overcast clouds,04d,804,0,0,autumn
2018-09-30,Bumper Cars,6.333333333333333,6493.0001,11327.883,667,667,18.0,18.0,0.5731874261060077,1.0,11327.883,6,9,35059.0,697.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Bungee Jump,10.76086956521739,9117.0,12349.133,675,659,5.0,5.0,0.7382704518608716,0.9762962962962963,12056.41281037037,6,9,35059.0,675.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Circus Train,5.0,7449.0,13673.333,591,586,1.0,1.0,0.5447830459479046,0.9915397631133672,13557.653363790187,6,9,35059.0,591.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Crazy Dance,4.8936170212765955,4394.0,11683.333,701,701,1.0,1.0,0.3760913088756436,1.0,11683.333,6,9,35059.0,701.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Dizzy Dropper,5.0,3601.0,6727.6,660,484,86.0,88.0,0.5352577442178489,0.7333333333333333,4933.573333333333,6,9,35059.0,690.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Drop Tower,15.222222222222221,4518.0003,6236.45,667,667,16.0,16.0,0.7244506570244289,1.0,6236.45,6,9,35059.0,697.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Flying Coaster,14.021739130434783,14778.0,27316.8,676,587,24.0,24.0,0.5409857670005271,0.8683431952662722,23720.357396449705,6,9,35059.0,676.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Free Fall,38.484848484848484,1804.0,3979.7,483,483,3.0,3.0,0.4533005000376913,1.0,3979.7,6,9,35059.0,483.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Giant Wheel,46.30434782608695,6080.0,14642.3327,676,461,5.0,5.0,0.415234384067779,0.6819526627218935,9985.377773224853,6,9,35059.0,676.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Giga Coaster,5.116279069767442,13808.0,26705.5503,622,622,24.0,24.0,0.5170460763731201,1.0,26705.5503,6,9,35059.0,622.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Go-Karts,31.836734693877553,8824.0,13673.383,727,540,3.0,4.0,0.6453413906419502,0.7427785419532325,10156.295488308115,6,9,35059.0,757.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Haunted House,9.875,5858.9999,9000.0,600,600,9.0,9.0,0.6509999888888889,1.0,9000.0,6,9,35059.0,600.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Himalaya Ride,4.888888888888889,3266.0,13340.0,667,667,1.0,1.0,0.24482758620689654,1.0,13340.0,6,9,35059.0,667.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Inverted Coaster,27.12121212121212,3660.0,7647.1,486,480,1.0,2.0,0.4786128074694982,0.9876543209876543,7552.691358024691,6,9,35059.0,486.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Kiddie Coaster,9.23076923076923,4625.4999,14054.2007,580,553,17.0,18.0,0.32911867410574264,0.9534482758620689,13399.95342603448,6,9,35059.0,580.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Rapids Ride,13.875,4499.0002,7521.4167,591,505,1.0,2.0,0.5981586155172071,0.8544839255499154,6426.92966751269,6,9,35059.0,591.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Roller Coaster,13.030303030303031,1098.0,2362.5,484,484,2.0,2.0,0.46476190476190476,1.0,2362.5,6,9,35059.0,484.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Spinning Coaster,20.6,9571.0,17968.6,736,736,5.0,6.0,0.5326514030030164,1.0,17968.6,6,9,35059.0,767.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Spiral Slide,56.351351351351354,1022.5,2615.0,553,553,2.0,2.0,0.39101338432122373,1.0,2615.0,6,9,35059.0,583.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Superman Ride,23.529411764705884,3471.9994,8043.75,495,495,3.0,3.0,0.43163939704739707,1.0,8043.75,6,9,35059.0,495.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Water Ride,11.704545454545455,5985.9999,9354.167,660,625,10.0,11.0,0.639928697018131,0.946969696969697,8858.11268939394,6,9,35059.0,690.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-09-30,Zipline,19.79591836734694,3310.0002,4893.75,725,725,12.0,12.0,0.6763729655172414,1.0,4893.75,6,9,35059.0,755.0,12.27,11.469999999999999,4.07,1019.0,71.0,2.91,323.0,3.95,0.5,0.3,0.72,0.29500000000000004,,,Clear,sky is clear,01d,800,0,0,autumn
2018-10-01,Bumper Cars,7.439024390243903,5878.0002,10444.75,615,615,18.0,18.0,0.562770789152445,1.0,10444.75,0,10,25133.0,645.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Circus Train,4.868421052631579,8680.0,13066.667,560,560,1.0,1.0,0.6642856973396506,1.0,13066.667,0,10,25133.0,560.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Crazy Dance,4.878048780487805,5337.0,9983.333,606,599,1.0,1.0,0.5345910028244074,0.9884488448844885,9868.013971947195,0,10,25133.0,606.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Dizzy Dropper,8.414634146341463,4891.0,8479.0,610,610,86.0,88.0,0.5768368911428234,1.0,8479.0,0,10,25133.0,640.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Drop Tower,14.047619047619047,4152.0003,5797.0,620,620,16.0,16.0,0.7162325858202518,1.0,5797.0,0,10,25133.0,650.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Flying Coaster,11.666666666666666,15772.9999,25830.0,619,619,24.0,24.0,0.6106465311653116,1.0,25830.0,0,10,25133.0,619.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Free Fall,42.72727272727273,1781.0,4138.15,484,484,3.0,3.0,0.4303855587641821,1.0,4138.15,0,10,25133.0,484.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Giant Wheel,46.21951219512195,7290.0,15038.6167,613,480,5.0,5.0,0.4847520317477072,0.7830342577487766,11775.752065252856,0,10,25133.0,613.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Giga Coaster,7.875,12514.0,26348.333,580,580,24.0,24.0,0.47494465778916645,1.0,26348.333,0,10,25133.0,580.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
2018-10-01,Go-Karts,27.88888888888889,9071.5,14815.5987,670,565,3.8667,4.0,0.6122938521546213,0.8432835820895522,12493.751142537314,0,10,25133.0,700.0,11.15,10.399999999999999,5.725,1024.0,68.5,4.805,334.0,3.95,57.0,0.135,0.72,0.29500000000000004,,,Clouds,overcast clouds,04n,804,0,0,autumn
